fact_check_id,post_id,relationship,split
296872,53468,claimreview_schema,train
110909,43911,backlink,train
296873,37445,claimreview_schema,train
162715,32454,backlink,test
154807,70270,backlink,train
33561,54128,claimreview_schema,train
33561,70741,claimreview_schema,train
296874,66410,claimreview_schema,train
161797,55656,backlink,train
296875,53856,claimreview_schema,train
184357,45715,claimreview_schema,train
152755,31995,claimreview_schema,train
161051,51743,claimreview_schema,test
187435,41253,claimreview_schema,test
153502,39644,backlink,train
161737,41679,claimreview_schema,train
185219,54376,claimreview_schema,test
185874,50396,claimreview_schema,train
20,62709,claimreview_schema,train
174171,29991,backlink,train
174171,53634,backlink,train
296877,67321,claimreview_schema,train
159414,52655,backlink,test
296878,63225,claimreview_schema,train
153273,37944,claimreview_schema,train
296880,34250,claimreview_schema,train
171975,29159,backlink,train
171975,43889,backlink,train
171975,23395,backlink,train
171975,50388,backlink,train
161444,33364,claimreview_schema,train
296885,35813,claimreview_schema,train
153125,46613,backlink,train
154114,41236,backlink,test
160672,44196,claimreview_schema,train
296887,29014,claimreview_schema,train
109011,69670,backlink,dev
162344,46423,backlink,dev
49643,45278,backlink,train
49643,49041,claimreview_schema,train
49643,77871,claimreview_schema,train
167199,29005,claimreview_schema,train
153983,68750,claimreview_schema,dev
296892,63040,claimreview_schema,train
296892,64522,claimreview_schema,train
88888,38704,backlink,train
185199,34885,claimreview_schema,dev
296893,28101,claimreview_schema,train
296895,64520,claimreview_schema,dev
134781,68850,claimreview_schema,train
37700,51813,claimreview_schema,train
153294,52896,backlink,train
162180,43488,claimreview_schema,test
296897,34167,claimreview_schema,train
17602,8120,backlink,train
17602,48587,claimreview_schema,train
100923,67356,claimreview_schema,train
154609,54523,backlink,train
296899,76310,claimreview_schema,train
296899,77934,claimreview_schema,train
154846,44996,backlink,train
296901,32084,claimreview_schema,train
154501,70157,backlink,train
164700,40838,backlink,train
296904,52169,claimreview_schema,train
44121,32515,claimreview_schema,train
44121,78300,claimreview_schema,train
44121,78305,claimreview_schema,train
296905,53454,backlink,train
160974,33193,backlink,train
165153,33269,claimreview_schema,train
159437,41789,backlink,train
296907,47221,claimreview_schema,train
161289,55616,backlink,train
49752,47189,claimreview_schema,train
155348,42880,backlink,train
296910,79665,claimreview_schema,dev
186975,54750,claimreview_schema,train
154918,41941,backlink,test
155445,19236,backlink,train
45467,78573,claimreview_schema,dev
296913,49634,claimreview_schema,train
296914,34037,claimreview_schema,train
38551,43831,backlink,test
164450,70850,claimreview_schema,train
164450,70902,claimreview_schema,train
164450,70944,claimreview_schema,train
164450,76070,claimreview_schema,train
186976,44990,claimreview_schema,dev
296918,48744,backlink,train
12151,32032,backlink,train
153280,30687,backlink,dev
296920,65533,claimreview_schema,train
164806,57175,claimreview_schema,train
78780,65863,claimreview_schema,train
38381,32990,backlink,train
38381,49918,backlink,train
168902,62846,claimreview_schema,train
168902,62855,claimreview_schema,train
296921,30955,claimreview_schema,dev
172045,36186,backlink,train
28510,66447,claimreview_schema,train
152994,36996,backlink,train
296923,63177,claimreview_schema,train
296923,78544,claimreview_schema,train
186232,28753,claimreview_schema,train
296924,67630,claimreview_schema,train
171992,62701,claimreview_schema,train
162291,30736,backlink,train
171404,28651,backlink,train
171404,42652,backlink,train
145611,66741,claimreview_schema,train
155200,39649,backlink,test
148884,29211,backlink,test
296929,44889,backlink,test
296929,78506,claimreview_schema,test
161550,46320,claimreview_schema,train
49737,48602,claimreview_schema,dev
31480,36641,claimreview_schema,train
88052,28748,backlink,train
157451,65364,claimreview_schema,train
296932,42622,claimreview_schema,train
154396,52301,backlink,dev
38589,44954,backlink,test
110914,33859,backlink,test
184342,31169,backlink,train
296937,63164,claimreview_schema,dev
43932,41289,claimreview_schema,dev
153327,31071,backlink,train
152739,32973,claimreview_schema,train
296939,56728,claimreview_schema,train
296939,68468,claimreview_schema,train
160951,51987,claimreview_schema,train
60432,67568,claimreview_schema,train
296941,70306,backlink,train
70502,36950,claimreview_schema,train
70502,78578,claimreview_schema,train
155016,70340,backlink,dev
49812,42856,claimreview_schema,train
102605,55562,backlink,train
152718,56248,backlink,dev
184569,38765,claimreview_schema,test
296946,29546,claimreview_schema,dev
161498,46813,claimreview_schema,dev
154298,43028,backlink,train
154298,49770,backlink,train
176604,46268,backlink,train
176604,63087,claimreview_schema,train
185856,56076,claimreview_schema,train
162308,52724,claimreview_schema,train
185738,42288,claimreview_schema,train
296949,67820,claimreview_schema,train
101823,28517,backlink,train
101823,53178,backlink,train
184250,47069,claimreview_schema,train
24603,16796,backlink,train
82248,44774,claimreview_schema,train
38976,31227,backlink,train
38976,36796,backlink,train
38263,4178,backlink,train
38263,50337,backlink,train
173344,30266,backlink,test
173344,56914,claimreview_schema,test
161513,41593,backlink,train
38560,33219,claimreview_schema,test
45522,31385,claimreview_schema,dev
184296,44280,claimreview_schema,test
154520,54507,claimreview_schema,train
49937,40609,backlink,train
102437,68123,claimreview_schema,train
91914,37282,backlink,test
165674,62768,claimreview_schema,train
296954,41819,claimreview_schema,test
296955,28793,backlink,train
184409,47596,claimreview_schema,train
153215,50496,backlink,train
296957,28363,backlink,train
296957,41975,backlink,train
296957,55870,backlink,train
60983,67770,claimreview_schema,train
38689,34529,backlink,train
296961,51956,claimreview_schema,dev
296962,39971,claimreview_schema,dev
296963,45638,claimreview_schema,test
185275,43395,claimreview_schema,train
155024,50885,backlink,train
160690,40198,claimreview_schema,test
173172,56871,claimreview_schema,test
155480,50786,backlink,dev
167229,29886,backlink,train
296970,57709,claimreview_schema,train
163758,35117,backlink,train
163758,37399,backlink,train
163758,42583,backlink,train
163758,46865,backlink,train
161585,33791,backlink,test
169051,39204,backlink,train
154375,29349,claimreview_schema,train
159377,36582,backlink,train
296973,66265,claimreview_schema,train
171167,50658,backlink,test
201493,51421,backlink,test
34919,32543,backlink,train
34919,55438,backlink,train
60562,68085,claimreview_schema,train
163509,50724,claimreview_schema,test
53381,46406,claimreview_schema,train
53381,56114,claimreview_schema,train
296979,56199,backlink,train
170200,40881,claimreview_schema,train
186604,53430,claimreview_schema,test
171940,30454,backlink,train
40330,30673,claimreview_schema,train
53329,39310,claimreview_schema,train
122434,49599,backlink,train
296980,65949,claimreview_schema,train
61431,39888,claimreview_schema,dev
12211,44764,backlink,train
187790,36476,claimreview_schema,train
296983,29331,backlink,train
185230,48437,claimreview_schema,train
140004,32317,claimreview_schema,dev
164685,39641,backlink,train
145932,66495,claimreview_schema,dev
153195,39881,backlink,train
175638,33005,backlink,test
185865,48807,claimreview_schema,train
151436,54843,backlink,train
167932,53296,backlink,dev
154356,28305,backlink,train
154356,33328,backlink,train
154356,38844,backlink,train
154356,45254,backlink,train
154356,46115,backlink,train
154356,46390,backlink,train
154356,49441,backlink,train
154356,49682,backlink,train
154356,52682,backlink,train
162222,48347,backlink,train
296993,50852,backlink,train
296994,36590,claimreview_schema,train
72813,30949,backlink,train
72813,25082,backlink,train
153337,33453,backlink,train
167396,51170,claimreview_schema,train
108985,52015,backlink,train
161134,39290,claimreview_schema,train
296996,54329,backlink,train
164476,62968,claimreview_schema,train
164476,62997,claimreview_schema,train
164476,63029,claimreview_schema,train
164476,64555,claimreview_schema,train
296997,66043,claimreview_schema,dev
132686,69745,claimreview_schema,test
296998,40292,claimreview_schema,train
175878,39624,claimreview_schema,train
27562,68267,claimreview_schema,train
165247,33273,backlink,train
165247,38077,backlink,train
165247,40531,backlink,train
165247,49541,backlink,train
165247,50468,backlink,train
165247,54141,backlink,train
297001,48662,claimreview_schema,train
171972,49099,backlink,train
60998,67394,claimreview_schema,train
154288,33849,backlink,train
297002,30172,claimreview_schema,train
297003,62882,claimreview_schema,train
297003,64536,claimreview_schema,train
49566,31364,backlink,train
102638,32036,backlink,train
154363,28404,backlink,train
75700,37425,backlink,train
161369,54777,claimreview_schema,train
176032,29640,backlink,train
176032,53280,backlink,train
154436,44353,backlink,train
154436,46184,backlink,train
202847,46020,backlink,test
297008,37692,claimreview_schema,train
174517,40521,backlink,train
9914,47280,backlink,train
297010,36261,claimreview_schema,test
297011,44896,claimreview_schema,train
297012,41383,claimreview_schema,train
65453,66240,claimreview_schema,train
167172,62725,claimreview_schema,train
297014,28348,backlink,dev
168198,54495,claimreview_schema,train
162459,53958,backlink,train
185153,35297,claimreview_schema,train
167383,34693,backlink,train
167383,48339,claimreview_schema,train
160814,53484,claimreview_schema,train
184759,30192,claimreview_schema,train
297019,29795,claimreview_schema,train
297022,55196,claimreview_schema,train
297023,42279,claimreview_schema,train
7318,32521,backlink,train
146947,39190,claimreview_schema,train
297024,29908,claimreview_schema,train
184030,40146,claimreview_schema,train
154399,29626,backlink,train
162264,33467,backlink,train
164386,41944,backlink,train
297027,51317,backlink,train
136412,66658,claimreview_schema,train
187347,31852,claimreview_schema,train
154195,33393,backlink,train
49863,78159,claimreview_schema,test
297030,36185,claimreview_schema,train
86857,38231,backlink,dev
160946,51976,claimreview_schema,train
101638,41433,backlink,train
101638,11978,backlink,train
101638,53055,backlink,train
49587,39538,claimreview_schema,train
170285,32862,backlink,test
170285,52908,backlink,test
123538,66776,claimreview_schema,test
152905,43440,backlink,train
9018,69596,claimreview_schema,train
42554,43458,claimreview_schema,dev
297035,62878,claimreview_schema,train
297035,62982,claimreview_schema,train
297037,63258,claimreview_schema,test
146067,68275,claimreview_schema,dev
297038,39333,claimreview_schema,dev
175791,34058,backlink,train
175791,49718,backlink,train
153297,32348,backlink,train
153297,40681,backlink,train
297040,30068,backlink,train
162215,55381,backlink,dev
297043,59135,claimreview_schema,train
100910,67410,claimreview_schema,train
184548,50517,claimreview_schema,dev
297044,56724,claimreview_schema,test
297045,31561,claimreview_schema,train
169282,62774,claimreview_schema,dev
185739,33741,claimreview_schema,train
297047,34689,backlink,train
297048,64939,claimreview_schema,train
11881,43756,backlink,train
168655,62824,claimreview_schema,train
166193,56328,claimreview_schema,train
186695,46845,claimreview_schema,train
153316,45154,backlink,train
176542,33991,backlink,train
176542,37982,claimreview_schema,train
176542,62984,claimreview_schema,train
297053,66626,claimreview_schema,train
162311,30103,backlink,train
145938,66837,claimreview_schema,train
166203,62772,claimreview_schema,train
49732,48973,claimreview_schema,test
185238,30717,claimreview_schema,train
173967,57210,claimreview_schema,train
9208,36934,claimreview_schema,train
9245,68447,claimreview_schema,train
297060,33862,backlink,train
297060,70046,backlink,train
297060,70121,backlink,train
297062,31862,claimreview_schema,train
24554,47286,backlink,train
174169,29967,backlink,train
186522,39468,claimreview_schema,train
153246,44847,backlink,test
57775,78185,claimreview_schema,train
162393,53306,claimreview_schema,train
166247,70915,claimreview_schema,train
20310,67906,claimreview_schema,dev
186718,50533,claimreview_schema,train
44001,65373,claimreview_schema,test
175874,42140,backlink,train
175874,53575,backlink,train
184354,29643,claimreview_schema,train
297069,77433,claimreview_schema,dev
297070,78104,claimreview_schema,test
297071,55247,claimreview_schema,train
24599,19360,backlink,train
174633,62844,claimreview_schema,train
42499,65373,claimreview_schema,test
167540,58890,backlink,train
